процент_установки_батарей,процент_чистовой_отделки_потолка,черновая_отделка_потолка,процент голого потолка,процент_покрытия_ламинат,процент_готовности_стяжки_на_полу,процент_покрытия_плитка,процент_готовности_стен,процент_шпаклевки_стен,процент_установки_розеток_переключателей,процент_установки_дверей,процент_установки_ванны,процент_установки_унитазов,наличие_мусора,процент_установки_раковин,этажи,подъезд,строение
0.2094861660079051,0.0089285714285714,0.0,0.9910714285714286,0.1111111111111111,0.8611111111111112,0.04,0.3529411764705882,0.8288770053475936,0.0,0.1982651796778191,0,1,0,0,2,2,2
0.2094861660079051,0.0089285714285714,0.0,0.9910714285714286,0.1111111111111111,0.8611111111111112,0.04,0.3529411764705882,0.8288770053475936,0.0,0.1982651796778191,0,1,0,0,12,1212,312
